    2.0    97.0  
   14.7   -92.4  
    5.7   126.5  
   44.6   148.8  
   17.8   -95.5  
   41.2   142.2  
  -32.7   -71.4  
  -14.6   -73.6  
   -0.2   125.2  
   13.8   144.4  
  -23.9   -66.5  
   62.0  -151.8  
   12.6   -88.0  
   -6.0   148.2  
    1.9   126.5  
    2.3   127.1  
    2.0   126.5  
    6.1   123.2  
   -6.1   130.5  
   13.7   -91.4  
    8.0   -82.7  
   25.6   122.5  
    2.1   126.7  
    8.6   121.5  
  -32.7   -67.1  
  -23.1   -66.6  
   22.6   121.4  
   39.8   142.9  
   -7.3   122.5  
   -0.8    98.7  
    6.8   -73.0  
   -0.5   122.3  
    1.7   126.5  
  -18.4   -69.2  
   -4.8   152.6  
   -4.8   152.5  
   24.2   122.3  
   24.1   122.5  
  -12.0   166.4  
   -5.4   151.8  
   -5.2   151.8  
   -5.5   151.9  
   -7.2   154.6  
   38.9   142.0  
   -2.6   102.2  
   56.6  -156.4  
   27.8   140.5  
   41.5   141.9  
  -22.4   -68.3  
   27.7   139.8  
   10.2   125.9  
   44.0   147.9  
   52.4  -169.6  
   -2.7   138.5  
   59.9  -153.2  
    1.9   126.4  
  -31.6   -71.7  
  -31.5   -71.7  
  -31.6   -71.7  
  -31.8   -71.6  
  -31.5   -71.2  
   -0.6   131.3  
  -30.8   -71.4  
  -23.8   -66.6  
  -30.9   -71.5  
   -7.2   129.9  
  -10.6   -70.9  
  -10.1   -71.0  
   -9.2   -71.3  
  -24.8   -70.6  
   -4.1   129.5  
   15.9   -93.5  
   24.8    93.7  
    3.9   126.9  
   44.5   141.1  
   42.0   142.7  
  -19.8   -63.3  
   59.7  -153.4  
   -5.3   153.2  
   54.0   158.5  
   22.9   120.7  
   -6.6   154.7  
  -30.6   -71.6  
   -9.6   119.4  
   -4.9    94.3  
   51.6  -174.0  
   18.0   -60.7  
   54.3   162.8  
   -8.2   107.4  
   23.1    94.9  
   13.5   -92.2  
   14.4   -93.1  
   14.6   -93.0  
    0.4   -79.8  
    0.5   -79.6  
  -56.2   -26.9  
   25.6   122.5  
   -2.2   100.6  
   -4.6   125.6  
    1.3   126.4  
  -11.5   116.2  
   -8.7   160.5  
   -3.5   151.8  
  -26.1   -70.7  
   18.5   145.5  
  -22.3   -66.0  
   25.0   142.0  
   -7.3   122.5  
   20.9    94.6  
   -3.7   152.8  
   -5.6   -77.0  
    6.6   126.5  
   -4.3   150.4  
   -6.0   148.9  
   -4.9   108.2  
  -35.1   -71.0  
   38.5   141.6  
  -31.6   -68.8  
   -7.3   123.4  
  -10.7   161.3  
  -10.7   161.1  
   -5.7   154.5  
   21.3   144.4  
   -4.5   153.4  
  -10.0   -71.0  
   -7.5   127.9  
  -43.4   -73.9  
   -9.1   118.6  
    4.5   122.6  
  -10.1   161.0  
  -10.4   161.3  
   -6.2   155.1  
  -23.9   -66.7  
  -19.3   -63.9  
   -7.3   155.7  
   -6.0   149.3  
   56.9   162.7  
  -22.7    25.1  
  -23.2   -67.7  
  -33.1   -72.0  
    5.5   125.1  
   59.8  -136.7  
   15.0   -92.0  
   13.8   -91.0  
   -4.8   153.2  
   14.0   120.7  
   -3.8   101.6  
   -1.1    99.7  
  -57.8   -25.6  
   27.8   139.8  
   15.1   -93.7  
   18.6   -98.4  
   52.5   176.8  
  -18.5   -69.6  
   -7.2   123.0  
   -3.7   127.8  
   -4.2   143.5  
   32.5   141.4  
   -4.6   153.2  
   -6.1   147.6  
   -0.5   -80.3  
   10.0   140.1  
   -7.7   108.0  
  -15.8   -74.7  
  -18.9   -69.6  
   -7.2   105.9  
   56.0  -149.1  
   41.1   142.3  
   16.6   -97.7  
   16.5   -97.6  
   -6.2   142.8  
   -6.3   142.6  
   -5.5   151.5  
   -6.7   129.9  
   -5.5   151.4  
   -5.5   151.4  
  -20.6   -63.0  
    6.8   126.8  
  -31.0   -71.6  
    1.4   126.9  
  -28.0   -63.1  
 -15.9   -72.4  
  38.9   141.8  
   3.0    97.9  
 -40.0   173.8  
 -14.7   167.3  
   2.7    96.0  
  -9.7   159.7  
 -17.6    66.4  
  -4.7   153.2  
  -8.4   -74.3  
  -4.7   153.3  
  -4.8   144.6  
   2.2   126.8  
  12.1   -88.6  
  10.8   126.6  
 -12.5   166.5  
  10.1   -85.3  
  -3.2   135.1  
   1.9   -76.4  
   4.2   124.5  
 -13.6   166.6  
   9.2   126.2  
  14.0   -91.8  
  -8.9   -75.1  
  14.1   -92.2  
 -29.1   -71.2  
  18.4  -100.4  
 -17.0   167.7  
  37.9   144.1  
  37.9   144.1  
  37.9   143.8  
 -38.5   176.1  
  -6.5   129.8  
   0.5   126.2  
  -4.6   153.0  
  -0.7   123.8  
 -14.3   167.3  
 -28.1   -70.7  
  42.8   143.1  
 -10.8   165.1  
 -10.9   166.0  
   1.1   -77.4  
   5.8   125.8  
 -27.9   -63.1  
  -6.6   148.2  
  14.5   -90.5  
  42.7   131.0  
  -3.5   138.5  
 -19.1   169.5  
  -6.5   154.6  
  28.0    62.0  
  29.9   138.9  
  18.1  -102.2  
 -28.7  -178.9  
 -18.0  -175.1  
  18.7   145.3  
  37.7   141.5  
 -23.0  -177.2  
 -20.6  -175.8  
 -11.4   166.3  
 -33.9   179.4  
  11.8   -86.9  
  -7.0   155.7  
  -3.3   100.6  
  -3.9   153.9  
  -6.0   149.7  
 -15.4   167.7  
  -7.2   129.8  
 -30.6  -179.7  
  16.8   -99.5  
 -27.8   179.6  
  -7.4   128.2  
  30.0   138.8  
  14.6   -92.1  
  -7.3   120.0  
 -15.8   -74.6  
 -30.9  -178.4  
  12.3   141.7  
 -30.7  -178.5  
  -6.5   154.9  
 -58.1   -12.8  
  37.2   144.7  
 -35.3   -73.4  
 -30.3   -71.6  
   2.6   128.4  
  18.5   145.2  
 -17.1  -176.5  
   2.0    96.8  
 -13.9   167.2  
 -40.6   175.8  
  -8.0   109.2  
 -56.8   -27.3  
 -32.9  -177.8  
 -15.1   167.3  
  12.6   -87.6  
  27.4   127.3  
  14.3   -92.9  
 -14.7   169.8  
  33.7   131.7  
 -19.9   -70.6  
 -26.1   179.3  
 -19.6   -70.8  
 -20.3   -70.6  
 -20.4   -70.1  
 -20.8   -70.5  
 -20.6   -70.7  
  -6.6   155.1  
  -6.9   155.0  
  11.7   -86.0  
  -7.1   155.2  
 -11.3   162.2  
 -11.4   162.1  
 -11.1   162.0  
  17.6  -100.8  
  -6.7   155.1  
  -6.7   154.9  
 -20.7  -174.7  
 -21.5   170.3  
 -24.6   179.1  
 -25.8   178.2  
  34.9   139.3  
  17.4  -100.7  
  17.2  -100.8  
   9.4   122.2  
  18.2    88.0  
 -13.6   166.8  
 -30.1  -177.7  
 -30.0  -177.6  
 -30.0  -177.5  
  24.4   142.6  
  28.4   138.9  
 -30.5  -176.5  
   2.0    97.0  
  14.7   -92.4  
 -17.6   168.4  
   5.7   126.5  
 -15.8  -174.4  
 -19.8  -178.4  
  17.8   -95.5  
  41.2   142.2  
 -32.7   -71.4  
 -14.6   -73.6  
  -0.2   125.2  
  13.8   144.4  
 -23.9   -66.5  
  12.6   -88.0  
 -15.2  -174.7  
 -19.7  -177.8  
  -6.0   148.2  
   1.9   126.5  
 -37.7   179.7  
   2.3   127.1  
   2.0   126.5  
   6.1   123.2  
  -6.1   130.5  
  13.7   -91.4  
   8.0   -82.7  
  25.6   122.5  
   2.1   126.7  
   8.6   121.5  
 -20.3  -178.6  
 -17.0   168.5  
 -20.9  -178.3  
 -32.7   -67.1  
 -23.1   -66.6  
  22.6   121.4  
  39.8   142.9  
  -7.3   122.5  
  -0.8    98.7  
   6.8   -73.0  
  -0.5   122.3  
   1.7   126.5  
 -18.4   -69.2  
  -4.8   152.6  
  -4.8   152.5  
  24.2   122.3  
  24.1   122.5  
 -12.0   166.4  
 -20.9  -178.6  
  -5.4   151.8  
  -5.2   151.8  
  -5.5   151.9  
  -7.2   154.6  
  38.9   142.0  
  -2.6   102.2  
 -19.3  -175.5  
 -19.3  -175.9  
  27.8   140.5  
  41.5   141.9  
 -22.4   -68.3  
 -15.7  -173.1  
  27.7   139.8  
  37.5    78.1  
  10.2   125.9  
  -2.7   138.5  
 -26.5  -178.3  
 -30.9  -178.3  
 -32.9  -177.9  
   1.9   126.4  
 -31.6   -71.7  
 -31.5   -71.7  
 -31.6   -71.7  
 -31.8   -71.6  
 -31.5   -71.2  
  -0.6   131.3  
 -30.8   -71.4  
 -23.8   -66.6  
 -14.8   167.3  
  36.4    70.7  
 -30.9   -71.5  
  -7.2   129.9  
 -10.6   -70.9  
 -10.1   -71.0  
  -9.2   -71.3  
 -24.8   -70.6  
  38.3    72.8  
  -4.1   129.5  
  15.9   -93.5  
  36.5    71.1  
  24.8    93.7  
   3.9   126.9  
  42.0   142.7  
 -19.8   -63.3  
  -5.3   153.2  
 -30.9   180.0  
  22.9   120.7  
  -6.6   154.7  
 -30.6   -71.6  
  -9.6   119.4  
  -4.9    94.3  
 -15.1  -173.4  
 -14.3   166.8  
 -14.1   166.6  
  -8.2   107.4  
 -14.0   166.6  
  36.5    71.2  
  23.1    94.9  
  13.5   -92.2  
  14.4   -93.1  
  14.6   -93.0  
 -16.1   167.4  
   0.4   -79.8  
   0.5   -79.6  
 -20.8  -178.7  
 -22.0  -178.2  
 -56.2   -26.9  
  25.6   122.5  
  -2.2   100.6  
  -4.6   125.6  
   1.3   126.4  
 -11.5   116.2  
  -8.7   160.5  
 -18.8   168.8  
  -3.5   151.8  
 -18.9   169.0  
 -26.1   -70.7  
  18.5   145.5  
 -22.3   -66.0  
  25.0   142.0  
 -25.2  -177.0  
  -7.3   122.5  
  20.9    94.6  
  -3.7   152.8  
  -5.6   -77.0  
   6.6   126.5  
 -18.1  -175.0  
 -19.9  -178.3  
  -4.3   150.4  
  -6.0   148.9  
  -4.9   108.2  
 -15.6  -174.9  
 -35.1   -71.0  
  38.5   141.6  
 -31.6   -68.8  
  -7.3   123.4  
 -10.7   161.3  
 -10.7   161.1  
  -5.7   154.5  
  21.3   144.4  
  -4.5   153.4  
 -10.0   -71.0  
  -7.5   127.9  
 -43.4   -73.9  
  -9.1   118.6  
 -23.3   179.3  
   4.5   122.6  
 -10.1   161.0  
 -10.4   161.3  
  -6.2   155.1  
  25.2    63.3  
 -23.9   -66.7  
 -19.3   -63.9  
 -23.2  -178.8  
  -7.3   155.7  
  -6.0   149.3  
 -22.7    25.1  
 -23.2   -67.7  
 -18.1  -178.4  
 -33.1   -72.0  
   5.5   125.1  
 -14.6   167.4  
  15.0   -92.0  
 -24.1   179.6  
  13.8   -91.0  
 -19.7  -176.5  
 -31.1   179.9  
  -4.8   153.2  
  14.0   120.7  
  -3.8   101.6  
 -18.0  -178.8  
  -1.1    99.7  
 -57.8   -25.6  
  27.8   139.8  
  15.1   -93.7  
  18.6   -98.4  
 -18.8   169.1  
 -23.7  -176.9  
 -18.5   -69.6  
  -7.2   123.0  
  -3.7   127.8  
  -4.2   143.5  
  32.5   141.4  
 -21.6   168.6  
  -4.6   153.2  
  -6.1   147.6  
  -0.5   -80.3  
  10.0   140.1  
  -7.7   108.0  
 -15.8   -74.7  
 -18.9   -69.6  
  -7.2   105.9  
  41.1   142.3  
  36.5    70.8  
 -17.9  -178.7  
  16.6   -97.7  
  16.5   -97.6  
  -6.2   142.8  
  -6.3   142.6  
  -5.5   151.5  
  -6.7   129.9  
  -5.5   151.4  
   -28.0   -63.1  
 -15.9   -72.4  
  38.9   141.8  
   3.0    97.9  
 -14.7   167.3  
   2.7    96.0  
  -9.7   159.7  
 -17.6    66.4  
  -4.7   153.2  
  -8.4   -74.3  
  -4.7   153.3  
  -4.8   144.6  
   2.2   126.8  
  12.1   -88.6  
  10.8   126.6  
 -12.5   166.5  
  10.1   -85.3  
  -3.2   135.1  
   1.9   -76.4  
   4.2   124.5  
 -13.6   166.6  
   9.2   126.2  
  14.0   -91.8  
  -8.9   -75.1  
  14.1   -92.2  
 -29.1   -71.2  
  18.4  -100.4  
  49.3   155.4  
 -17.0   167.7  
  37.9   144.1  
  37.9   144.1  
  37.9   143.8  
  -6.5   129.8  
   0.5   126.2  
  52.3   174.0  
  -4.6   153.0  
  -0.7   123.8  
 -14.3   167.3  
 -28.1   -70.7  
  42.8   143.1  
 -10.8   165.1  
 -10.9   166.0  
   1.1   -77.4  
   5.8   125.8  
 -27.9   -63.1  
  51.0   157.3  
  50.9   157.4  
  51.0   157.4  
  -6.6   148.2  
  14.5   -90.5  
  42.7   131.0  
  -3.5   138.5  
 -19.1   169.5  
  -6.5   154.6  
  46.2   150.8  
  29.9   138.9  
  18.1  -102.2  
 -18.0  -175.1  
  18.7   145.3  
  37.7   141.5  
  52.5   160.4  
  52.3   160.1  
 -23.0  -177.2  
 -20.6  -175.8  
 -11.4   166.3  
  11.8   -86.9  
  -7.0   155.7  
  -3.3   100.6  
  -3.9   153.9  
  -6.0   149.7  
 -15.4   167.7  
  -7.2   129.8  
  16.8   -99.5  
  51.6  -175.4  
  -7.4   128.2  
  30.0   138.8  
  51.6  -174.7  
  51.6  -175.0  
  14.6   -92.1  
  51.5  -174.7  
  -7.3   120.0  
 -15.8   -74.6  
  12.3   141.7  
  -6.5   154.9  
 -58.1   -12.8  
  37.2   144.7  
 -35.3   -73.4  
 -30.3   -71.6  
   2.6   128.4  
  18.5   145.2  
 -17.1  -176.5  
   2.0    96.8  
  44.4   149.2  
 -13.9   167.2  
  19.0   -66.8  
  -8.0   109.2  
 -56.8   -27.3  
 -15.1   167.3  
  53.7  -171.8  
  12.6   -87.6  
  27.4   127.3  
  14.3   -92.9  
 -14.7   169.8  
  33.7   131.7  
 -19.9   -70.6  
 -19.6   -70.8  
 -20.3   -70.6  
 -20.4   -70.1  
 -20.8   -70.5  
 -20.6   -70.7  
  -6.6   155.1  
  -6.9   155.0  
  11.7   -86.0  
  -7.1   155.2  
 -11.3   162.2  
 -11.4   162.1  
 -11.1   162.0  
  17.6  -100.8  
  -6.7   155.1  
  -6.7   154.9  
 -20.7  -174.7  
 -21.5   170.3  
 -24.6   179.1  
  34.9   139.3  
  17.4  -100.7  
  17.2  -100.8  
   9.4   122.2  
  18.2    88.0  
 -13.6   166.8  
  51.8   178.8  
  52.3   176.7  
  24.4   142.6  
  28.4   138.9  
   2.0    97.0  
  14.7   -92.4  
 -17.6   168.4  
   5.7   126.5  
 -15.8  -174.4  
  44.6   148.8  
 -19.8  -178.4  
  17.8   -95.5  
  41.2   142.2  
 -32.7   -71.4  
 -14.6   -73.6  
  -0.2   125.2  
  13.8   144.4  
 -23.9   -66.5  
  12.6   -88.0  
 -15.2  -174.7  
 -19.7  -177.8  
  -6.0   148.2  
   1.9   126.5  
   2.3   127.1  
   2.0   126.5  
   6.1   123.2  
  -6.1   130.5  
  13.7   -91.4  
   8.0   -82.7  
  25.6   122.5  
   2.1   126.7  
   8.6   121.5  
 -20.3  -178.6  
 -17.0   168.5  
 -20.9  -178.3  
 -32.7   -67.1  
 -23.1   -66.6  
  22.6   121.4  
  39.8   142.9  
  -7.3   122.5  
  -0.8    98.7  
   6.8   -73.0  
  -0.5   122.3  
   1.7   126.5  
 -18.4   -69.2  
  -4.8   152.6  
  -4.8   152.5  
  24.2   122.3  
  24.1   122.5  
 -12.0   166.4  
 -20.9  -178.6  
  -5.4   151.8  
  -5.2   151.8  
  -5.5   151.9  
  -7.2   154.6  
  38.9   142.0  
  -2.6   102.2  
 -19.3  -175.5  
 -19.3  -175.9  
  27.8   140.5  
  41.5   141.9  
 -22.4   -68.3  
 -15.7  -173.1  
  27.7   139.8  
  10.2   125.9  
  44.0   147.9  
  52.4  -169.6  
  -2.7   138.5  
   1.9   126.4  
 -31.6   -71.7  
 -31.5   -71.7  
 -31.6   -71.7  
 -31.8   -71.6  
 -31.5   -71.2  
  -0.6   131.3  
 -30.8   -71.4  
 -23.8   -66.6  
 -14.8   167.3  
 -30.9   -71.5  
  -7.2   129.9  
 -10.6   -70.9  
 -10.1   -71.0  
  -9.2   -71.3  
 -24.8   -70.6  
  -4.1   129.5  
  15.9   -93.5  
  24.8    93.7  
   3.9   126.9  
  44.5   141.1  
  42.0   142.7  
 -19.8   -63.3  
  -5.3   153.2  
  22.9   120.7  
  -6.6   154.7  
 -30.6   -71.6  
  -9.6   119.4  
  -4.9    94.3  
 -15.1  -173.4  
  51.6  -174.0  
  18.0   -60.7  
 -14.3   166.8  
 -14.1   166.6  
  -8.2   107.4  
 -14.0   166.6  
  23.1    94.9  
  13.5   -92.2  
  14.4   -93.1  
  14.6   -93.0  
 -16.1   167.4  
   0.4   -79.8  
   0.5   -79.6  
 -20.8  -178.7  
 -22.0  -178.2  
 -56.2   -26.9  
  25.6   122.5  
  -2.2   100.6  
  -4.6   125.6  
   1.3   126.4  
 -11.5   116.2  
  -8.7   160.5  
 -18.8   168.8  
  -3.5   151.8  
 -18.9   169.0  
 -26.1   -70.7  
  18.5   145.5  
 -22.3   -66.0  
  25.0   142.0  
  -7.3   122.5  
  20.9    94.6  
  -3.7   152.8  
  -5.6   -77.0  
   6.6   126.5  
 -18.1  -175.0  
 -19.9  -178.3  
  -4.3   150.4  
  -6.0   148.9  
  -4.9   108.2  
 -15.6  -174.9  
 -35.1   -71.0  
  38.5   141.6  
 -31.6   -68.8  
  -7.3   123.4  
 -10.7   161.3  
 -10.7   161.1  
  -5.7   154.5  
  21.3   144.4  
  -4.5   153.4  
 -10.0   -71.0  
  -7.5   127.9  
 -43.4   -73.9  
  -9.1   118.6  
 -23.3   179.3  
   4.5   122.6  
 -10.1   161.0  
 -10.4   161.3  
  -6.2   155.1  
 -23.9   -66.7  
 -19.3   -63.9  
 -23.2  -178.8  
  -7.3   155.7  
  -6.0   149.3  
 -22.7    25.1  
 -23.2   -67.7  
 -18.1  -178.4  
 -33.1   -72.0  
   5.5   125.1  
 -14.6   167.4  
  15.0   -92.0  
 -24.1   179.6  
  13.8   -91.0  
 -19.7  -176.5  
  -4.8   153.2  
  14.0   120.7  
  -3.8   101.6  
 -18.0  -178.8  
  -1.1    99.7  
 -57.8   -25.6  
  27.8   139.8  
  15.1   -93.7  
  18.6   -98.4  
 -18.8   169.1  
 -23.7  -176.9  
  52.5   176.8  
 -18.5   -69.6  
  -7.2   123.0  
  -3.7   127.8  
  -4.2   143.5  
  32.5   141.4  
 -21.6   168.6  
  -4.6   153.2  
  -6.1   147.6  
  -0.5   -80.3  
  10.0   140.1  
  -7.7   108.0  
 -15.8   -74.7  
 -18.9   -69.6  
  -7.2   105.9  
  56.0  -149.1  
  41.1   142.3  
 -17.9  -178.7  
  16.6   -97.7  
  16.5   -97.6  
  -6.2   142.8  
  -6.3   142.6  
  -5.5   151.5  
  -6.7   129.9  
  -5.5   151.4  
  -5.5   151.4  
 -20.6   -63.0  
   6.8   126.8  
 -31.0   -71.6  
   1.4   126.9  
   -28.0   -63.1   
 -15.9   -72.4   
  36.4    28.9   
   3.0    97.9   
 -40.0   173.8   
 -14.7   167.3   
   2.7    96.0   
  -9.7   159.7   
 -17.6    66.4   
  -4.7   153.2   
  -8.4   -74.3   
  -4.7   153.3   
  -4.8   144.6   
   2.2   126.8   
  12.1   -88.6   
  10.8   126.6   
 -12.5   166.5   
  10.1   -85.3   
  -3.2   135.1   
   1.9   -76.4   
   4.2   124.5   
 -13.6   166.6   
   9.2   126.2   
  14.0   -91.8   
  -8.9   -75.1   
  14.1   -92.2   
 -29.1   -71.2   
 -17.0   167.7   
 -38.5   176.1   
  -6.5   129.8   
   0.5   126.2   
  -4.6   153.0   
  -0.7   123.8   
 -14.3   167.3   
 -28.1   -70.7   
 -10.8   165.1   
 -10.9   166.0   
   1.1   -77.4   
   5.8   125.8   
 -27.9   -63.1   
  -6.6   148.2   
  14.5   -90.5   
  -3.5   138.5   
 -19.1   169.5   
  -6.5   154.6   
  28.0    62.0   
 -28.7  -178.9   
 -18.0  -175.1   
  18.7   145.3   
 -23.0  -177.2   
 -20.6  -175.8   
 -11.4   166.3   
 -33.9   179.4   
  11.8   -86.9   
  -7.0   155.7   
  -3.3   100.6   
  -3.9   153.9   
  -6.0   149.7   
 -15.4   167.7   
  -7.2   129.8   
 -30.6  -179.7   
 -27.8   179.6   
  -7.4   128.2   
  14.6   -92.1   
  -7.3   120.0   
 -15.8   -74.6   
 -30.9  -178.4   
  12.3   141.7   
 -30.7  -178.5   
  35.5    23.2   
  -6.5   154.9   
 -35.3   -73.4   
 -30.3   -71.6   
   2.6   128.4   
  18.5   145.2   
 -17.1  -176.5   
   2.0    96.8   
 -13.9   167.2   
  19.0   -66.8   
 -40.6   175.8   
  -8.0   109.2   
 -32.9  -177.8   
 -15.1   167.3   
  12.6   -87.6   
  27.4   127.3   
  14.3   -92.9   
 -14.7   169.8   
 -19.9   -70.6   
 -26.1   179.3   
 -19.6   -70.8   
 -20.3   -70.6   
 -20.4   -70.1   
 -20.8   -70.5   
 -20.6   -70.7   
  -6.6   155.1   
  -6.9   155.0   
  11.7   -86.0   
  -7.1   155.2   
 -11.3   162.2   
 -11.4   162.1   
 -11.1   162.0   
  -6.7   155.1   
  -6.7   154.9   
 -20.7  -174.7   
 -21.5   170.3   
 -24.6   179.1   
 -25.8   178.2   
   9.4   122.2   
  18.2    88.0   
 -13.6   166.8   
 -30.1  -177.7   
 -30.0  -177.6   
 -30.0  -177.5   
 -30.5  -176.5   
   2.0    97.0   
  14.7   -92.4   
 -17.6   168.4   
   5.7   126.5   
 -15.8  -174.4   
 -19.8  -178.4   
 -32.7   -71.4   
 -14.6   -73.6   
  -0.2   125.2   
  13.8   144.4   
 -23.9   -66.5   
  12.6   -88.0   
 -15.2  -174.7   
 -19.7  -177.8   
  -6.0   148.2   
   1.9   126.5   
 -37.7   179.7   
   2.3   127.1   
   2.0   126.5   
   6.1   123.2   
  -6.1   130.5   
  13.7   -91.4   
   8.0   -82.7   
  25.6   122.5   
   2.1   126.7   
   8.6   121.5   
 -20.3  -178.6   
 -17.0   168.5   
 -20.9  -178.3   
 -32.7   -67.1   
 -23.1   -66.6   
  22.6   121.4   
  -7.3   122.5   
  -0.8    98.7   
   6.8   -73.0   
  -0.5   122.3   
   1.7   126.5   
 -18.4   -69.2   
  -4.8   152.6   
  -4.8   152.5   
  35.1    26.8   
  24.2   122.3   
  24.1   122.5   
 -12.0   166.4   
 -20.9  -178.6   
  -5.4   151.8   
  -5.2   151.8   
  -5.5   151.9   
  -7.2   154.6   
  -2.6   102.2   
 -19.3  -175.5   
 -19.3  -175.9   
 -22.4   -68.3   
 -15.7  -173.1   
  37.5    78.1   
  10.2   125.9   
  -2.7   138.5   
 -26.5  -178.3   
 -30.9  -178.3   
 -32.9  -177.9   
   1.9   126.4   
 -31.6   -71.7   
 -31.5   -71.7   
 -31.6   -71.7   
 -31.8   -71.6   
 -31.5   -71.2   
  -0.6   131.3   
 -30.8   -71.4   
 -23.8   -66.6   
 -14.8   167.3   
  36.4    70.7   
 -30.9   -71.5   
  -7.2   129.9   
 -10.6   -70.9   
 -10.1   -71.0   
  -9.2   -71.3   
 -24.8   -70.6   
  38.3    72.8   
  -4.1   129.5   
  15.9   -93.5   
  36.5    71.1   
  24.8    93.7   
   3.9   126.9   
 -19.8   -63.3   
  -5.3   153.2   
 -30.9   180.0   
  22.9   120.7   
  -6.6   154.7   
 -30.6   -71.6   
  -9.6   119.4   
  -4.9    94.3   
 -15.1  -173.4   
  18.0   -60.7   
 -14.3   166.8   
 -14.1   166.6   
  -8.2   107.4   
 -14.0   166.6   
  36.5    71.2   
  23.1    94.9   
  13.5   -92.2   
  14.4   -93.1   
  14.6   -93.0   
 -16.1   167.4   
   0.4   -79.8   
   0.5   -79.6   
 -20.8  -178.7   
 -22.0  -178.2   
  25.6   122.5   
  -2.2   100.6   
  -4.6   125.6   
   1.3   126.4   
 -11.5   116.2   
  -8.7   160.5   
 -18.8   168.8   
  -3.5   151.8   
 -18.9   169.0   
 -26.1   -70.7   
  18.5   145.5   
 -22.3   -66.0   
 -25.2  -177.0   
  -7.3   122.5   
  20.9    94.6   
  -3.7   152.8   
  -5.6   -77.0   
   6.6   126.5   
 -18.1  -175.0   
 -19.9  -178.3   
  -4.3   150.4   
  -6.0   148.9   
  -4.9   108.2   
 -15.6  -174.9   
 -35.1   -71.0   
 -42.8   173.1   
 -31.6   -68.8   
  -7.3   123.4   
 -10.7   161.3   
 -10.7   161.1   
  -5.7   154.5   
  21.3   144.4   
  -4.5   153.4   
 -10.0   -71.0   
  -7.5   127.9   
 -43.4   -73.9   
  -9.1   118.6   
 -23.3   179.3   
   4.5   122.6   
 -10.1   161.0   
 -10.4   161.3   
  -6.2   155.1   
  25.2    63.3   
 -23.9   -66.7   
 -19.3   -63.9   
 -23.2  -178.8   
  -7.3   155.7   
  -6.0   149.3   
 -22.7    25.1   
 -23.2   -67.7   
 -18.1  -178.4   
 -33.1   -72.0   
   5.5   125.1   
 -14.6   167.4   
  15.0   -92.0   
 -24.1   179.6   
  13.8   -91.0   
 -19.7  -176.5   
 -31.1   179.9   
  -4.8   153.2   
  44.3    82.8   
  14.0   120.7   
  -3.8   101.6   
 -18.0  -178.8   
  -1.1    99.7   
  15.1   -93.7   
 -18.8   169.1   
