47.910836	11.221278
48.1629	11.275064
48.12194	12.597187
49.9862	12.1083
47.73717	12.79571
47.740501	12.8671
49.7669	12.20701
47.0378	11.709
47.58755	8.25434
46.34161	6.95336
47.33578	7.69498
47.87161	8.17798
46.413636	10.023095
46.87049	8.42502
47.39377	7.23018
46.93801	6.47298
47.230884	8.012475
46.7805	9.87952
46.08007	7.40815
46.21652	7.83223
47.89519	8.84676
47.43757	8.01358
46.43527	8.11043
46.62022	10.26352
46.4549	8.66316
46.53364	6.26545
46.578146	8.318864
46.75681	8.15117
46.41554	7.77166
47.2946	9.4927
46.37455	7.64433
46.84676	9.00825
47.71217	8.25262
46.05053	7.96399
47.37927	7.16525
45.92186	9.04167
46.96765	8.63706
46.595121	8.74828
47.57768	7.60371
46.825743	9.111708
47.04921	9.3807
47.5643	9.33601
47.47612	7.92093
47.30267	7.08645
46.36335	7.2993
46.23962	8.01958
47.7645	8.49236
47.52748	8.11153
46.77365	6.95862
46.21006	7.59678
46.48318	9.44956
47.7528	9.1231
47.41465	8.90753
46.66488	7.62418
46.99777	7.3688
47.36921	8.58088
44.905732	13.750296
43.17755	16.448938
46.13117	16.45572
44.004883	16.404696
43.866017	15.707297
45.61350	16.75440
44.56347	14.87105
45.61527	15.46727
45.90733	15.96819
45.32509	14.48301
42.87160	17.69990
44.53142	15.76935
45.82708	15.98687
50.5881	16.0547
48.81989	14.30955
50.3502	16.3222
49.914	14.787
50.6072	13.4317
48.8591	17.6707
49.1309	13.5782
50.0966	16.8341
49.0619	16.3952
50.0508	12.6250
49.7768	17.5425
50.2331	12.4479
49.8346	18.1399
50.5565	16.2156
49.6856	13.9953
50.0703	14.4331
49.9883	14.5417
50.5282	14.5690
49.2948	15.4871
50.5074	16.0121
49.3084	16.5933
46.0498	3.1317
41.9279	8.7630
43.4917	5.3325
43.5882	5.8067
42.79483	6.1635
43.0858	-0.7003
44.3689	4.1563
43.951	6.045
47.246936	6.256064
43.8009	5.6433
43.7528	6.9218
48.2691	-4.6147
42.7149	2.1046
45.762	3.102
46.1335	-0.4077
47.2484	6.6517
48.832627	7.363752
43.135	3.09
48.55	1.3866
45.5002	3.6939
42.298	9.153
50.0958	4.595
43.5479	7.1312
44.1095	6.7775
43.831	7.3744
42.5602	2.4171
43.3827	6.2548
42.9031	2.1064
48.515992	7.716819
47.683438	7.254296
45.2413	5.7439
44.184	7.05
	
45.2313	3.246
49.033895	7.758909
44.9478	-0.31
42.956	1.095
43.988	5.7675
47.851	7.134
43.73034	7.424688
44.3676	1.1953
42.953	9.363
43.896	7.153
46.15423	6.220211
46.04479	5.571813
44.78784	6.539745
44.85014	5.096536
44.1093	6.2253
45.20572	6.116735
45.204865	6.68308
45.88101	5.889317
46.3459	4.7522
45.0608	5.80464
45.0648	5.8020
45.0695	5.8061
45.03688	6.400998
46.0567	6.75611
45.609314	5.697244
44.815170	6.11233
42.5237	1.5461
45.9646	3.6227
46.9572	4.7432
43.6442	7.211
43.0969	-0.04925
48.119	-1.6353
46.759014	5.922489
47.71069	6.6472
45.688207	6.624517
43.9412	5.4837
42.7589	1.1884
43.986	7.5532
43.9377	5.1064
42.4845	2.8822
42.0945	9.2847
44.0558	7.2366
48.5799	7.7633
44.480935	6.811695
48.932541	7.863045
43.6788	-1.1132
44.1054	3.9587
43.7471	6.4074
43.9749	7.3919
45.8857	-1.1884
43.4383	-0.5931
42.8825	0.0229
47.965735	7.27652
48.412675	7.3536
48.02579	2.26
48.2163	7.1589
45.279	4.542
45.279	4.542
40.64907	16.70442
48.7719	9.195
49.6646	6.1526
50.541	7.076
48.3311	8.3303
50.8748	13.9469
50.663	6.233
48.1639	11.2768
48.844303	13.700627
49.691888	11.22172
49.655208	11.359444
49.762204	11.318695
49.565403	11.435871
49.391348	11.651953
49.270925	11.669966
49.343542	11.805983
49.468937	11.560846
49.112131	11.676733
48.996168	11.52135
48.867567	11.375543
48.890174	11.585822
49.086746	11.526272
49.8284	9.2923
50.6461	11.6161
49.2192	8.1848
50.2236	8.4489
50.81877	10.00098
47.6799	10.1071
49.1448	12.8803
44.8352	7.2633
43.7825	7.5569
44.2075	8.2372
44.0261	10.4821
45.6019	7.5682
44.2267	7.4203
44.1660	10.1530
44.2416	7.8399
44.6071	9.2926
44.4913	10.0658
44.3506	10.5880
45.4595	7.1343
43.9142	10.4915
44.0424	7.8081
44.5413	8.5452
44.0045	10.7570
44.5068	7.1160
45.8378	7.1565
44.4712	8.9512
44.1122	8.0662
44.8493	8.3527
44.9208	6.7908
45.1482	7.2653
44.1840	10.4010
45.8753	7.8685
44.2455	7.3260
45.5127	7.7470
46.3501	20.7258
46.4706	16.7757
47.2996	20.267
47.4831	19.0201
47.3631	18.2605
47.4163	17.3319
46.0883	18.0999
47.3849	21.9007
46.2149	18.6435
47.1712	17.5348
47.9181	19.8933
47.6807	16.5567
46.9001	17.8878
48.1304	22.5391
49.6919	11.2217
43.5585	12.4199
43.7967	11.7893
44.06238	10.59698
44.76792	9.44782
44.22454	11.76657
46.476	10.37307
44.8658	11.0031
42.74658	10.21065
43.61888	11.95167
43.79	10.97
