# Tornquist zone taken from paper of Wylegalla et al., 1999 
# digitised with Didger, 2018, Michael Grund, KIT Karlsruhe
3.828714676065932	57.6778943685815	TESZ			
4.828714676065932	57.5778943685815	TESZ			
6.828714676065932	57.47778943685815	TESZ			
7.828714676065932	57.37778943685815	TESZ			
8.566714362320518	57.21523389138973	TESZ			
8.891040543966191	57.18128480028976	TESZ			
9.47903228387865	57.08014748513562	TESZ			
9.702216830703893	57.0018418014322	TESZ			
9.966266673092171	56.8339886061686	TESZ			
10.27067153607587	56.71015283427016	TESZ			
10.47363798341191	56.61987592944008	TESZ			
10.83900025504442	56.45005724034402	TESZ			
11.22449733947936	56.31342874142689	TESZ			
11.73169574707152	56.14188997229142	TESZ			
12.07649833036723	56.049908525993		TESZ			
12.5427033432464	56.00313008813605	TESZ			
12.7454968878549	55.95692737905296	TESZ			
12.96906572324442	55.77298244019937	TESZ			
13.55761254170213	55.51794387606763	TESZ			
13.94340851526805	55.29663842617614	TESZ			
14.34886961808165	55.23744776386986	TESZ			
14.30919777518147	55.00389605068138	TESZ			
14.12747841048497	54.82820752054208	TESZ			
14.06707608038139	54.72230430490817	TESZ			
14.21015047258155	54.37831546484284	TESZ			
14.43363391298052	54.21081823585383	TESZ			
14.61684772333184	53.97069387110533	TESZ			
14.88081427903336	53.81349462391245	TESZ			
15.08386401305618	53.69216845475039	TESZ			
15.81395018664639	53.50842982600292	TESZ			
16.72695128589975	53.16445809133862	TESZ			
17.78153232725567	52.89136182338034	TESZ			
18.75544813544121	52.50492959228748	TESZ			
18.77647961563653	52.28040261723216	TESZ			
19.20365326803687	51.78896576499018	TESZ			
19.50822892544433	51.59812944822023	TESZ			
20.19770388458206	51.43094307832857	TESZ			
20.72507980469329	51.26357434826134	TESZ			
22.36731310097506	50.96403490051014	TESZ			
23.38427182807365	49.78811627995741	TESZ			
23.50704272579412	49.41682529303337	TESZ			
23.79208134866107	48.98859972851324	TESZ			
23.83251966038599	49.01530816526798	TESZ			
>
8.828714676065932	57.57778943685815	TESZ			
9.396573711479727	57.44483370589241	TESZ			
9.751741531712961	57.29533645585134	TESZ			
10.13770829970268	57.03973671332836	TESZ			
10.41212549177499	56.81058527659223	TESZ			
11.97373415074207	56.43606997118475	TESZ			
13.23166381525176	55.99004980539839	TESZ			
14.42934270919127	55.39418941896096	TESZ			
14.63243514293075	55.26586311301268	TESZ			
14.63358800418071	54.9503353120769	TESZ			
14.55366999161635	54.63841458714953	TESZ			
14.68608025330524	54.44252110963487	TESZ			
17.51602862618266	53.49192254188561	TESZ			
17.96246176718673	53.30193212434689	TESZ			
19.47320282569498	52.95473405569763	TESZ			
19.99102477238554	52.62591673169014	TESZ			
20.21499924397623	52.30786618788338	TESZ			
20.43820514288117	52.21346693795334	TESZ			
22.43511312434351	51.89402033230934	TESZ			
22.67885946780929	51.71645664500466	TESZ			
23.54210101983342	51.08940738146863	TESZ			
23.93868921861772	50.6432946069578	TESZ			
>
