19.9936 60.178 84.3961 12.6 36 39.7637 -17.54 168.07
19.9936 60.178 -77.4178 12.6 40.8 39.8685 -18.31 168.22
19.9936 60.178 75.31 12.6 26.4 19.5191 -20.71 -174.72
19.9936 60.178 63.5607 12.6 50.4 18.1585 -15.8 -174.4
19.9936 60.178 88.1436 12.6 43.2 24.0799 -19.78 -178.44
19.9936 60.178 61.234 12.6 38.4 23.235 -19.7 -177.79
19.9936 60.178 77.2557 12.6 36 23.3643 -18.08 -178.2
19.9936 60.178 75.951 12.6 36 297.6717 15.88 -93.46
19.9936 60.178 86.5204 12.6 28.8 40.0248 -16.07 167.39
6.9974 62.1783 5.1062 12.6 39 50.7505 18.73 145.29
25.5058 69.5349 5.0718 12.6 66 52.8598 -5.39 151.82
25.5058 69.5349 4.9019 12.6 66 50.7529 -7.23 154.55
25.5058 69.5349 16.9019 12.6 48 50.7529 -7.23 154.55
25.5058 69.5349 26.1049 12.6 48 77.6891 -4.58 125.62
25.5058 69.5349 9.5901 12.6 63 51.2768 -3.69 152.79
25.5058 69.5349 1.5901 12.6 63 51.2768 -3.69 152.79
25.5058 69.5349 19.5901 12.6 63 51.2768 -3.69 152.79
25.5058 69.5349 1.5536 12.6 48 51.2934 -4.79 153.16
25.9841 59.4365 31.3502 12.6 48 74.6117 -6.53 129.82
25.9841 59.4365 28.8957 12.6 66 51.2768 -3.69 152.79
25.5057 69.5349 10.1466 12.6 63 53.97 -5.84 150.88
25.5057 69.5349 9.6078 12.6 51 51.3248 -4.31 152.96
25.5057 69.5349 11.6078 12.6 75 51.3248 -4.31 152.96
25.5057 69.5349 4.7284 12.6 75 57.6555 10.98 140.69
25.5057 69.5349 19.3899 12.6 45 57.1927 -5.03 147.34
25.5057 69.5349 16.6437 12.6 60 51.52 14.1 146.2
25.5057 69.5349 5.5163 12.6 54 45.3944 -10.49 160.77
25.5057 69.5349 14.3508 12.6 66 73.5458 1.69 127.3
25.5057 69.5349 2.1086 12.6 48 40.0558 -17.29 167.74
25.5057 69.5349 14.3139 12.6 57 50.0944 -5.99 154.76
25.5057 69.5349 17.9929 12.6 42 53.5914 -1.53 149.69
25.5057 69.5349 28.3448 12.6 48 74.1639 -6.71 130.38
25.5057 69.5349 30.4476 12.6 48 68.1225 -3.64 135.45
25.5057 69.5349 16.7094 12.6 54 74.5088 -6.53 129.93
25.5057 69.5349 41.3502 12.6 81 356.1579 19.88 -155.93
25.5057 69.5349 8.0596 12.6 51 53.8843 -5.88 150.98
