19.9936 60.178000000000004 39.7637 84.3961 36.0 12.6 -17.54 168.07
19.9936 60.178000000000004 39.8685 -77.4178 40.8 12.6 -18.31 168.22
19.9936 60.178000000000004 19.5191 75.31 26.4 12.6 -20.71 -174.72
19.9936 60.178000000000004 18.1585 63.5607 50.4 12.6 -15.8 -174.4
19.9936 60.178000000000004 24.0799 88.1436 43.2 12.6 -19.78 -178.44
19.9936 60.178000000000004 23.235 61.233999999999995 38.4 12.6 -19.7 -177.79
19.9936 60.178000000000004 23.3643 77.2557 36.0 12.6 -18.08 -178.2
19.9936 60.178000000000004 297.6717 75.95100000000001 36.0 12.6 15.88 -93.46
19.9936 60.178000000000004 40.0248 86.5204 28.8 12.6 -16.07 167.39
6.9974 62.1783 50.7505 5.1062 39.0 12.6 18.73 145.29
25.5058 69.5349 52.8598 5.0718 66.0 12.6 -5.39 151.82
25.5058 69.5349 50.7529 4.9019 66.0 12.6 -7.23 154.55
25.5058 69.5349 50.7529 16.9019 48.0 12.6 -7.23 154.55
25.5058 69.5349 77.6891 26.1049 48.0 12.6 -4.58 125.62
25.5058 69.5349 51.2768 9.5901 63.0 12.6 -3.69 152.79
25.5058 69.5349 51.2768 1.5901 63.0 12.6 -3.69 152.79
25.5058 69.5349 51.2768 19.5901 63.0 12.6 -3.69 152.79
25.5058 69.5349 51.2934 1.5536 48.0 12.6 -4.79 153.16
25.9841 59.4365 74.6117 31.3502 48.0 12.6 -6.53 129.82
25.9841 59.4365 51.2768 28.8957 66.0 12.6 -3.69 152.79
25.5057 69.5349 53.97 10.1466 63.0 12.6 -5.84 150.88
25.5057 69.5349 51.3248 9.6078 51.0 12.6 -4.31 152.96
25.5057 69.5349 51.3248 11.6078 75.0 12.6 -4.31 152.96
25.5057 69.5349 57.6555 4.7284 75.0 12.6 10.98 140.69
25.5057 69.5349 57.1927 19.3899 45.0 12.6 -5.03 147.34
25.5057 69.5349 51.52 16.6437 60.0 12.6 14.1 146.2
25.5057 69.5349 45.3944 5.5163 54.0 12.6 -10.49 160.77
25.5057 69.5349 73.5458 14.3508 66.0 12.6 1.69 127.3
25.5057 69.5349 40.0558 2.1086 48.0 12.6 -17.29 167.74
25.5057 69.5349 50.0944 14.3139 57.0 12.6 -5.99 154.76
25.5057 69.5349 53.5914 17.9929 42.0 12.6 -1.53 149.69
25.5057 69.5349 74.1639 28.3448 48.0 12.6 -6.71 130.38
25.5057 69.5349 68.1225 30.4476 48.0 12.6 -3.64 135.45
25.5057 69.5349 74.5088 16.7094 54.0 12.6 -6.53 129.93
25.5057 69.5349 356.1579 41.3502 81.0 12.6 19.88 -155.93
25.5057 69.5349 53.8843 8.0596 51.0 12.6 -5.88 150.98
25.5057 69.5349 73.9991 14.2387 54.0 12.6 -5.92 130.2
25.5057 69.5349 57.6987 5.8286 42.0 12.6 -6.15 147.26
25.5057 69.5349 72.8409 11.8986 60.0 12.6 5.36 126.44
25.5057 69.5349 73.9191 12.1412 54.0 12.6 -6.13 130.38
25.5057 69.5349 51.7114 10.0362 42.0 12.6 -3.36 152.24
25.5057 69.5349 44.713 -1.1507 60.0 12.6 -10.63 161.45
25.5057 69.5349 54.4699 12.6345 57.0 12.6 -5.97 150.43
25.5057 69.5349 54.1766 10.3474 45.0 12.6 -5.91 150.7
25.5057 69.5349 72.1536 5.0246 93.0 12.6 3.04 128.22
25.5057 69.5349 54.0572 16.2377 51.0 12.6 -5.75 150.76
25.5057 69.5349 77.3881 7.6545 63.0 12.6 -6.36 126.76
25.5057 69.5349 65.1984 27.5029 51.0 12.6 -3.52 138.48
16.9734 66.2421 84.0347 52.9987 26.4 12.6 -7.26 119.96
16.9734 66.2421 19.5191 39.2393 73.2 12.6 -20.71 -174.72
16.9734 66.2421 28.6805 62.1207 62.4 12.6 -24.64 179.08
16.9734 66.2421 24.0799 47.8194 92.4 12.6 -19.78 -178.44
16.9734 66.2421 24.0799 55.8194 52.8 12.6 -19.78 -178.44
16.9734 66.2421 23.235 72.9829 60.0 12.6 -19.7 -177.79
16.9734 66.2421 23.3243 70.8536 96.0 12.6 -23.56 -177.1
16.9734 66.2421 23.3643 49.1951 85.2 12.6 -18.08 -178.2
14.8288 58.8946 39.5429 -81.6011 57.6 12.6 -14.34 167.29
14.8288 58.8946 24.0799 85.5159 102.0 12.6 -19.78 -178.44
14.8288 58.8946 39.69 -79.4144 55.2 12.6 -14.84 167.31
