19.9936 60.178000000000004 165.03730000000002 80 10 12.6 1.05 125.96
19.9936 60.178000000000004 353.9153 80 10 12.6 -15.04 -70.44
19.9936 60.178000000000004 175.4312 80 10 12.6 -9.13 119.32
19.9936 60.178000000000004 129.9804 80 10 12.6 -11.61 166.09
19.9936 60.178000000000004 185.7416 80 10 12.6 -7.78 107.3
19.9936 60.178000000000004 165.0552 80 10 12.6 6.74 123.38
19.9936 60.178000000000004 163.91910000000001 80 10 12.6 -6.13 130.38
19.9936 60.178000000000004 348.7329 80 10 12.6 -22.23 -68.33
19.9936 60.178000000000004 348.7329 80 10 12.6 -22.23 -68.33
19.9936 60.178000000000004 166.4288 80 10 12.6 -0.19 125.0
19.9936 60.178000000000004 165.0362 80 10 12.6 6.72 123.41
19.9936 60.178000000000004 129.5155 80 10 12.6 -14.46 167.35
19.9936 60.178000000000004 360.8558 80 10 12.6 -7.64 -74.53
19.9936 60.178000000000004 164.61169999999998 80 10 12.6 -6.53 129.82
19.9936 60.178000000000004 393.6367 80 10 12.6 18.16 -99.2
19.9936 60.178000000000004 174.0347 80 10 12.6 -7.26 119.96
19.9936 60.178000000000004 174.0347 80 10 12.6 -7.26 119.96
19.9936 60.178000000000004 140.18 80 10 12.6 -6.72 154.93
19.9936 60.178000000000004 128.5341 80 10 12.6 -21.5 170.35
19.9936 60.178000000000004 165.688 80 10 12.6 -3.8 127.43
19.9936 60.178000000000004 162.621 80 10 12.6 5.7 126.53
19.9936 60.178000000000004 356.9366 80 10 12.6 -14.59 -73.58
19.9936 60.178000000000004 164.13600000000002 80 10 12.6 1.93 126.55
19.9936 60.178000000000004 164.1156 80 10 12.6 1.98 126.55
19.9936 60.178000000000004 165.4922 80 10 12.6 6.14 123.17
19.9936 60.178000000000004 188.2063 80 10 12.6 -2.65 102.18
19.9936 60.178000000000004 181.5078 80 10 12.6 -9.25 112.69
19.9936 60.178000000000004 164.6529 80 10 12.6 0.51 126.62
19.9936 60.178000000000004 346.7299 80 10 12.6 -31.75 -71.63
19.9936 60.178000000000004 163.0574 80 10 12.6 3.86 126.87
19.9936 60.178000000000004 163.0523 80 10 12.6 4.21 126.72
19.9936 60.178000000000004 369.0407 80 10 12.6 0.43 -79.76
19.9936 60.178000000000004 300.273 80 10 12.6 -56.2 -26.89
19.9936 60.178000000000004 300.273 80 10 12.6 -56.2 -26.89
19.9936 60.178000000000004 183.7483 80 10 12.6 -4.92 108.16
6.9974 62.1783 129.3527 80 10 12.6 -13.57 167.23
6.9974 62.1783 162.15359999999998 80 10 12.6 3.04 128.22
6.9974 62.1783 165.25920000000002 80 10 12.6 6.53 123.25
6.9974 62.1783 352.1737 80 10 12.6 -17.08 -69.52
6.9974 62.1783 167.3881 80 10 12.6 -6.36 126.76
6.9974 62.1783 129.5429 80 10 12.6 -14.34 167.29
6.9974 62.1783 106.9464 80 10 12.6 -15.24 -173.5
6.9974 62.1783 356.9366 80 10 12.6 -14.59 -73.58
6.9974 62.1783 143.2774 80 10 12.6 13.76 144.4
6.9974 62.1783 164.13600000000002 80 10 12.6 1.93 126.55
6.9974 62.1783 164.1156 80 10 12.6 1.98 126.55
6.9974 62.1783 164.6529 80 10 12.6 0.51 126.62
6.9974 62.1783 189.4842 80 10 12.6 -2.21 100.57
6.9974 62.1783 167.6891 80 10 12.6 -4.58 125.62
6.9974 62.1783 164.572 80 10 12.6 1.29 126.36
6.9974 62.1783 141.2768 80 10 12.6 -3.69 152.79
25.5058 69.5349 113.235 80 10 12.6 -19.7 -177.79
25.5058 69.5349 113.235 80 10 12.6 -19.7 -177.79
25.5058 69.5349 165.4922 80 10 12.6 6.14 123.17
25.5058 69.5349 114.6147 80 10 12.6 -20.87 -178.64
25.5058 69.5349 115.7854 80 10 12.6 -26.48 -178.3
25.5058 69.5349 129.69 80 10 12.6 -14.84 167.31
25.5058 69.5349 356.3106 80 10 12.6 -10.55 -70.9
25.5058 69.5349 114.6426 80 10 12.6 -20.83 -178.67
25.5058 69.5349 300.273 80 10 12.6 -56.2 -26.89
25.5058 69.5349 348.8631 80 10 12.6 -26.11 -70.65
25.5058 69.5349 348.8631 80 10 12.6 -26.11 -70.65
25.5058 69.5349 346.64599999999996 80 10 12.6 -22.33 -66.0
25.5058 69.5349 113.8817 80 10 12.6 -19.85 -178.27
25.5058 69.5349 113.8817 80 10 12.6 -19.85 -178.27
25.5058 69.5349 183.7483 80 10 12.6 -4.92 108.16
25.5058 69.5349 115.528 80 10 12.6 -23.25 -178.84
25.5058 69.5349 347.6565 80 10 12.6 -23.24 -67.65
25.5058 69.5349 347.6565 80 10 12.6 -23.24 -67.65
25.5058 69.5349 117.8383 80 10 12.6 -24.1 179.59
25.9841 59.4365 360.8558 80 10 12.6 -7.64 -74.53
25.9841 59.4365 360.8558 80 10 12.6 -7.64 -74.53
25.9841 59.4365 341.20410000000004 80 10 12.6 -28.4 -63.07
25.9841 59.4365 341.3982 80 10 12.6 -28.04 -63.09
25.9841 59.4365 348.8631 80 10 12.6 -26.11 -70.65
25.5057 69.5349 183.1807 80 10 12.6 -7.87 110.18
25.5057 69.5349 356.6245 80 10 12.6 -16.09 -73.99
25.5057 69.5349 113.2827 80 10 12.6 -20.57 -177.66
25.5057 69.5349 117.0904 80 10 12.6 -30.53 -178.23
25.5057 69.5349 117.1983 80 10 12.6 -30.59 -178.29
25.5057 69.5349 112.0286 80 10 12.6 -21.08 -176.59
25.5057 69.5349 112.0286 80 10 12.6 -21.08 -176.59
25.5057 69.5349 186.48160000000001 80 10 12.6 -2.43 103.98
25.5057 69.5349 343.2 80 10 12.6 -24.98 -63.47
25.5057 69.5349 343.2 80 10 12.6 -24.98 -63.47
25.5057 69.5349 368.6012 80 10 12.6 -3.29 -80.99
25.5057 69.5349 368.6012 80 10 12.6 -3.29 -80.99
25.5057 69.5349 363.3972 80 10 12.6 -5.68 -76.4
25.5057 69.5349 366.2374 80 10 12.6 -1.39 -77.52
25.5057 69.5349 113.7873 80 10 12.6 -19.93 -178.18
