	13.607          60.090                
	20.6779         63.8829              
	17.627          59.858                
 29.76           70.08
	22.6715		63.0422        
	18.2492         64.4968               
	12.0727         58.4921              
	16.6992         58.5017              
	27.5550		60.5388        
	16.0130         64.4314               
 29.60900        67.74800       
	16.5363         57.6600              
 26.7347         58.4620       
	14.9391         56.9212    
 9.03566         58.74851
	7.41862 	58.6201 
 6.61959         58.13119
 8.03046         59.64343




































 
 
 
 
 
 
 
 
 
