-97.700 16.6
70.283 53.1
>
-97.700 16.6
58.562 56.4
>
-97.700 16.6
78.620 50.7
>
-97.600 16.5
83.235 54.8
>
-97.600 16.5
88.441 69.5
>
-97.600 16.5
70.283 53.1
>
-97.600 16.5
58.562 56.4
>
-97.600 16.5
78.620 50.7
>
