38.900 141.8
44.878 15.6
>
38.900 141.8
44.750 14.8
>
38.900 141.8
45.036 14.2
>
38.900 141.8
44.302 15.1
>
38.900 141.8
48.729 16.6
>
38.900 141.8
48.318 16.6
>
38.900 141.8
48.363 16.6
>
38.900 141.8
47.759 17.1
>
38.900 141.8
47.963 16.4
>
38.900 141.8
48.378 16.1
>
38.900 141.8
48.372 16.2
>
38.900 141.8
48.740 16.0
>
38.900 141.8
48.716 15.5
>
38.900 141.8
48.369 15.7
>
38.900 141.8
47.678 16.1
>
38.900 141.8
47.073 16.1
>
38.900 141.8
47.391 16.0
>
38.900 141.8
47.409 16.0
>
38.900 141.8
47.604 15.6
>
38.900 141.8
48.064 15.4
>
38.900 141.8
48.348 15.2
>
38.900 141.8
48.933 15.0
>
38.900 141.8
48.301 14.6
>
38.900 141.8
47.948 14.8
>
38.900 141.8
47.744 15.1
>
38.900 141.8
47.446 15.1
>
38.900 141.8
46.948 15.3
>
38.900 141.8
46.757 15.8
>
38.900 141.8
48.635 14.7
>
38.900 141.8
48.461 14.1
>
38.900 141.8
48.213 14.1
>
38.900 141.8
48.100 14.1
>
38.900 141.8
47.521 14.4
>
38.900 141.8
46.933 14.6
>
38.900 141.8
46.816 14.0
>
38.900 141.8
47.103 14.0
>
38.900 141.8
47.430 13.8
>
38.900 141.8
47.828 13.6
>
38.900 141.8
48.427 13.5
>
38.900 141.8
48.123 13.3
>
38.900 141.8
47.480 13.1
>
38.900 141.8
46.909 13.1
>
38.900 141.8
47.197 12.7
>
38.900 141.8
47.379 12.3
>
38.900 141.8
47.070 10.3
>
38.900 141.8
47.464 11.9
>
38.900 141.8
44.482 16.5
>
38.900 141.8
45.013 16.9
>
38.900 141.8
45.103 17.5
>
38.900 141.8
47.031 7.9
>
38.900 141.8
46.993 8.0
>
38.900 141.8
47.098 8.9
>
38.900 141.8
46.181 9.1
>
38.900 141.8
49.742 12.7
>
38.900 141.8
49.468 13.2
>
38.900 141.8
49.992 13.2
>
38.900 141.8
49.672 13.5
>
38.900 141.8
50.038 13.9
>
38.900 141.8
49.617 14.1
>
38.900 141.8
49.270 14.1
>
38.900 141.8
48.864 14.3
>
38.900 141.8
49.229 14.7
>
38.900 141.8
49.684 14.9
>
38.900 141.8
50.075 15.0
>
38.900 141.8
50.061 15.7
>
38.900 141.8
49.696 15.6
>
38.900 141.8
48.943 15.7
>
38.900 141.8
49.439 16.2
>
38.900 141.8
49.853 16.1
>
38.900 141.8
49.705 16.9
>
38.900 141.8
49.430 17.3
>
38.900 141.8
49.152 17.1
>
38.900 141.8
49.365 17.8
>
38.900 141.8
48.453 8.9
>
38.900 141.8
48.118 8.6
>
38.900 141.8
48.118 8.6
>
38.900 141.8
48.140 9.2
>
38.900 141.8
47.810 9.5
>
38.900 141.8
47.810 9.5
>
38.900 141.8
48.063 9.7
>
38.900 141.8
48.076 9.7
>
38.900 141.8
47.407 10.3
>
38.900 141.8
48.753 9.7
>
38.900 141.8
48.753 9.7
>
38.900 141.8
48.031 10.2
>
38.900 141.8
48.031 10.2
>
38.900 141.8
48.019 10.2
>
38.900 141.8
48.348 9.8
>
38.900 141.8
48.444 9.5
>
38.900 141.8
49.777 8.7
>
38.900 141.8
49.848 10.2
>
38.900 141.8
49.650 7.9
>
38.900 141.8
49.546 8.7
>
38.900 141.8
49.590 9.2
>
38.900 141.8
49.274 9.1
>
38.900 141.8
49.398 9.5
>
38.900 141.8
49.044 9.6
>
38.900 141.8
49.354 10.0
>
38.900 141.8
49.345 10.0
>
38.900 141.8
49.007 10.0
>
38.900 141.8
47.836 7.7
>
38.900 141.8
48.278 7.9
>
38.900 141.8
48.612 7.9
>
38.900 141.8
48.646 8.5
>
38.900 141.8
48.974 8.7
>
38.900 141.8
48.989 8.5
>
38.900 141.8
49.197 8.0
>
38.900 141.8
49.399 8.6
>
38.900 141.8
49.343 7.7
>
38.900 141.8
47.552 11.4
>
38.900 141.8
47.753 11.8
>
38.900 141.8
47.980 11.7
>
38.900 141.8
47.684 11.0
>
38.900 141.8
48.098 12.1
>
38.900 141.8
47.867 12.4
>
38.900 141.8
48.293 13.0
>
38.900 141.8
48.538 12.9
>
38.900 141.8
48.530 13.0
>
38.900 141.8
48.478 12.5
>
38.900 141.8
48.509 12.5
>
38.900 141.8
48.882 6.4
>
38.900 141.8
48.725 6.9
>
38.900 141.8
48.318 4.8
>
38.900 141.8
48.442 5.5
>
38.900 141.8
48.431 6.1
>
38.900 141.8
47.947 4.5
>
38.900 141.8
48.023 5.7
>
38.900 141.8
48.007 6.4
>
38.900 141.8
47.644 4.3
>
38.900 141.8
47.691 5.1
>
38.900 141.8
47.584 6.0
>
38.900 141.8
47.306 4.6
>
38.900 141.8
47.197 5.2
>
38.900 141.8
47.102 5.8
>
38.900 141.8
46.910 3.5
>
38.900 141.8
46.982 4.1
>
38.900 141.8
46.747 5.3
>
38.900 141.8
46.560 3.9
>
38.900 141.8
46.596 4.6
>
38.900 141.8
46.378 3.4
>
38.900 141.8
46.201 4.1
>
38.900 141.8
46.386 5.2
>
38.900 141.8
46.330 6.7
>
38.900 141.8
45.993 4.5
>
38.900 141.8
45.943 5.1
>
38.900 141.8
45.718 4.1
>
38.900 141.8
45.596 4.6
>
38.900 141.8
45.811 6.2
>
38.900 141.8
45.472 3.0
>
38.900 141.8
45.311 4.0
>
38.900 141.8
45.380 6.3
>
38.900 141.8
44.969 2.8
>
38.900 141.8
45.011 3.7
>
38.900 141.8
44.892 4.5
>
38.900 141.8
45.121 5.1
>
38.900 141.8
44.793 5.6
>
38.900 141.8
44.793 5.6
>
38.900 141.8
44.734 3.3
>
38.900 141.8
44.600 3.9
>
38.900 141.8
44.325 2.9
>
38.900 141.8
44.319 3.5
>
38.900 141.8
44.507 4.6
>
38.900 141.8
44.371 5.1
>
38.900 141.8
44.393 6.5
>
38.900 141.8
43.975 2.7
>
38.900 141.8
44.051 4.5
>
38.900 141.8
43.601 2.8
>
38.900 141.8
43.744 3.7
>
38.900 141.8
43.693 4.2
>
38.900 141.8
43.501 4.8
>
38.900 141.8
43.502 3.3
>
38.900 141.8
43.241 5.6
>
38.900 141.8
43.200 6.2
>
38.900 141.8
43.220 6.6
>
38.900 141.8
42.233 8.8
>
38.900 141.8
42.504 9.5
>
38.900 141.8
42.503 9.5
>
38.900 141.8
48.828 5.9
>
38.900 141.8
