19.9936 60.178 84 5.6 36
19.9936 60.178 -77 5.6 42
19.9936 60.178 75 5.6 24
19.9936 60.178 64 5.6 48
19.9936 60.178 88 5.6 42
19.9936 60.178 61 5.6 36
19.9936 60.178 77 5.6 36
19.9936 60.178 76 5.6 36
19.9936 60.178 87 5.6 30
6.9974 62.1783 5 5.6 42
25.5058 69.5349 10 5.6 66
25.5058 69.5349 2 5.6 66
25.5058 69.5349 20 5.6 66
25.5058 69.5349 2 5.6 48
25.5058 69.5349 5 5.6 66
25.5058 69.5349 5 5.6 66
25.5058 69.5349 17 5.6 48
25.5058 69.5349 26 5.6 48
25.9841 59.4365 31 5.6 48
25.9841 59.4365 29 5.6 66
25.5057 69.5349 10 5.6 66
25.5057 69.5349 5 5.6 72
25.5057 69.5349 19 5.6 48
25.5057 69.5349 17 5.6 60
25.5057 69.5349 6 5.6 54
25.5057 69.5349 14 5.6 66
25.5057 69.5349 2 5.6 48
25.5057 69.5349 14 5.6 60
25.5057 69.5349 18 5.6 42
25.5057 69.5349 28 5.6 48
25.5057 69.5349 30 5.6 48
25.5057 69.5349 17 5.6 54
25.5057 69.5349 41 5.6 84
25.5057 69.5349 8 5.6 54
25.5057 69.5349 14 5.6 54
25.5057 69.5349 6 5.6 42
25.5057 69.5349 12 5.6 60
25.5057 69.5349 12 5.6 54
25.5057 69.5349 10 5.6 42
25.5057 69.5349 -1 5.6 60
25.5057 69.5349 13 5.6 60
25.5057 69.5349 10 5.6 48
25.5057 69.5349 5 5.6 96
25.5057 69.5349 16 5.6 54
25.5057 69.5349 8 5.6 66
25.5057 69.5349 28 5.6 54
25.5057 69.5349 10 5.6 54
25.5057 69.5349 12 5.6 72
16.9734 66.2421 53 5.6 24
16.9734 66.2421 39 5.6 72
16.9734 66.2421 62 5.6 60
16.9734 66.2421 48 5.6 90
16.9734 66.2421 56 5.6 54
16.9734 66.2421 73 5.6 60
16.9734 66.2421 71 5.6 96
16.9734 66.2421 49 5.6 84
14.8288 58.8946 -82 5.6 60
14.8288 58.8946 86 5.6 102
14.8288 58.8946 -79 5.6 54
14.8288 58.8946 -81 5.6 60
16.5992 57.4185 -68 5.6 42
16.5992 57.4185 -18 5.6 84
16.5992 57.4185 -45 5.6 54
16.5992 57.4185 -78 5.6 60
17.1078 59.854 79 5.6 48
17.1078 59.854 70 5.6 42
17.1078 59.854 -79 5.6 72
17.1078 59.854 77 5.6 54
5.3348 60.3838 -22 5.6 78
5.3348 60.3838 -50 5.6 48
5.3348 60.3838 -34 5.6 42
5.3348 60.3838 -43 5.6 54
5.3348 60.3838 -27 5.6 36
5.3348 60.3838 -35 5.6 66
5.3348 60.3838 -9 5.6 60
5.3348 60.3838 -45 5.6 48
5.3348 60.3838 -33 5.6 48
5.3348 60.3838 -20 5.6 48
17.1007 63.9703 66 5.6 60
13.023 56.074 -77 5.6 90
13.023 56.074 -84 5.6 120
13.023 56.074 -76 5.6 102
13.023 56.074 -79 5.6 90
13.023 56.074 78 5.6 60
13.023 56.074 -45 5.6 66
13.023 56.074 -81 5.6 72
13.023 56.074 -72 5.6 54
13.023 56.074 -59 5.6 60
13.023 56.074 70 5.6 66
15.8145 56.304 -61 5.6 54
15.8145 56.304 -70 5.6 96
15.8145 56.304 -58 5.6 72
15.8145 56.304 -48 5.6 66
15.8145 56.304 -48 5.6 72
15.8145 56.304 -50 5.6 60
15.8145 56.304 7 5.6 42
15.8145 56.304 -34 5.6 78
15.8145 56.304 -30 5.6 90
15.8145 56.304 -30 5.6 108
6.456 59.4228 -13 5.6 114
6.456 59.4228 -17 5.6 120
6.456 59.4228 -17 5.6 84
6.456 59.4228 -12 5.6 78
6.456 59.4228 -10 5.6 90
6.456 59.4228 -18 5.6 84
6.456 59.4228 11 5.6 78
6.456 59.4228 -5 5.6 72
6.456 59.4228 -10 5.6 78
6.456 59.4228 -28 5.6 96
6.456 59.4228 -6 5.6 90
6.456 59.4228 -11 5.6 96
6.456 59.4228 -12 5.6 96
6.456 59.4228 1 5.6 72
6.456 59.4228 -7 5.6 102
6.456 59.4228 -70 5.6 36
6.456 59.4228 -16 5.6 96
6.456 59.4228 -21 5.6 90
6.456 59.4228 -5 5.6 78
12.7697 57.6345 -53 5.6 36
12.7697 57.6345 -72 5.6 36
12.7697 57.6345 5 5.6 48
12.7697 57.6345 -9 5.6 66
18.5777 63.8908 68 5.6 42
14.915 55.114 3 5.6 60
14.915 55.114 6 5.6 72
14.915 55.114 6 5.6 48
14.915 55.114 4 5.6 48
14.915 55.114 10 5.6 48
14.915 55.114 2 5.6 60
21.3769 64.5836 57 5.6 60
21.3769 64.5836 71 5.6 54
21.3769 64.5836 75 5.6 54
21.3769 64.5836 64 5.6 66
21.3769 64.5836 68 5.6 48
21.3769 64.5836 73 5.6 72
21.3769 64.5836 75 5.6 60
21.3769 64.5836 -68 5.6 54
21.3769 64.5836 -66 5.6 36
17.0083 57.2899 -73 5.6 90
17.0083 57.2899 87 5.6 42
17.0083 57.2899 -85 5.6 60
17.0083 57.2899 -78 5.6 66
17.0083 57.2899 -35 5.6 42
17.0083 57.2899 -74 5.6 72
17.0083 57.2899 -72 5.6 66
17.0083 57.2899 -22 5.6 72
17.0083 57.2899 -68 5.6 72
17.0083 57.2899 -12 5.6 66
17.0083 57.2899 80 5.6 60
17.0083 57.2899 -61 5.6 60
17.0083 57.2899 -53 5.6 66
12.4325 55.6853 -55 5.6 60
12.4325 55.6853 -41 5.6 42
12.4325 55.6853 -40 5.6 54
12.4325 55.6853 -49 5.6 60
12.4325 55.6853 -29 5.6 54
12.4325 55.6853 -33 5.6 54
12.4325 55.6853 -49 5.6 48
12.4325 55.6853 -54 5.6 48
12.4325 55.6853 -37 5.6 60
12.4325 55.6853 -63 5.6 54
12.4325 55.6853 -47 5.6 66
12.4325 55.6853 -45 5.6 48
