19.2184 63.3416 -34 66 5.6
19.2184 63.3416 -57 66 5.6
19.2184 63.3416 74 48 5.6
19.2184 63.3416 -77 78 5.6
19.2184 63.3416 -69 36 5.6
17.316 60.873000000000005 -72 66 5.6
17.316 60.873000000000005 -60 30 5.6
17.316 60.873000000000005 1 42 5.6
17.316 60.873000000000005 -72 78 5.6
17.316 60.873000000000005 0 60 5.6
20.4095 69.5557 55 78 5.6
20.4095 69.5557 55 66 5.6
20.4095 69.5557 43 60 5.6
20.4095 69.5557 33 90 5.6
20.4095 69.5557 29 60 5.6
20.4095 69.5557 61 72 5.6
20.4095 69.5557 51 84 5.6
20.4095 69.5557 43 66 5.6
31.3124 62.9182 6 36 5.6
31.3124 62.9182 -3 36 5.6
31.3124 62.9182 -6 24 5.6
31.3124 62.9182 7 42 5.6
31.3124 62.9182 2 36 5.6
31.3124 62.9182 13 36 5.6
31.3124 62.9182 11 42 5.6
31.3124 62.9182 8 42 5.6
31.3124 62.9182 14 60 5.6
31.3124 62.9182 4 36 5.6
31.3124 62.9182 10 42 5.6
31.3124 62.9182 2 48 5.6
31.3124 62.9182 15 66 5.6
31.3124 62.9182 13 48 5.6
31.3124 62.9182 20 72 5.6
31.3124 62.9182 12 60 5.6
31.3124 62.9182 6 54 5.6
31.3124 62.9182 13 42 5.6
31.3124 62.9182 16 48 5.6
31.3124 62.9182 19 66 5.6
31.3124 62.9182 23 114 5.6
31.3124 62.9182 19 66 5.6
31.3124 62.9182 19 96 5.6
31.3124 62.9182 23 108 5.6
31.3124 62.9182 19 78 5.6
31.3124 62.9182 17 78 5.6
31.3124 62.9182 31 102 5.6
31.3124 62.9182 27 84 5.6
31.3124 62.9182 29 102 5.6
31.3124 62.9182 14 84 5.6
31.3124 62.9182 6 60 5.6
31.3124 62.9182 17 90 5.6
31.3124 62.9182 15 78 5.6
31.3124 62.9182 21 78 5.6
31.3124 62.9182 25 78 5.6
31.3124 62.9182 8 96 5.6
31.3124 62.9182 23 90 5.6
31.3124 62.9182 24 96 5.6
31.3124 62.9182 26 72 5.6
31.3124 62.9182 6 108 5.6
31.3124 62.9182 21 84 5.6
31.3124 62.9182 15 78 5.6
31.3124 62.9182 14 96 5.6
31.3124 62.9182 18 90 5.6
31.3124 62.9182 16 90 5.6
31.3124 62.9182 44 54 5.6
31.3124 62.9182 14 108 5.6
31.3124 62.9182 15 114 5.6
31.3124 62.9182 17 90 5.6
31.3124 62.9182 19 72 5.6
31.3124 62.9182 15 102 5.6
31.3124 62.9182 15 90 5.6
31.3124 62.9182 17 90 5.6
31.3124 62.9182 17 96 5.6
31.3124 62.9182 22 78 5.6
31.3124 62.9182 17 96 5.6
31.3124 62.9182 17 96 5.6
31.3124 62.9182 18 72 5.6
31.3124 62.9182 28 54 5.6
31.3124 62.9182 26 66 5.6
31.3124 62.9182 31 60 5.6
31.3124 62.9182 -4 42 5.6
31.3124 62.9182 -11 72 5.6
31.3124 62.9182 26 30 5.6
31.3124 62.9182 18 84 5.6
31.3124 62.9182 20 84 5.6
31.3124 62.9182 3 60 5.6
31.3124 62.9182 13 66 5.6
31.3124 62.9182 26 78 5.6
31.3124 62.9182 15 90 5.6
31.3124 62.9182 17 90 5.6
31.3124 62.9182 31 96 5.6
31.3124 62.9182 3 54 5.6
31.3124 62.9182 11 78 5.6
31.3124 62.9182 -12 60 5.6
31.3124 62.9182 2 42 5.6
31.3124 62.9182 23 90 5.6
31.3124 62.9182 19 78 5.6
31.3124 62.9182 7 126 5.6
31.3124 62.9182 23 66 5.6
31.3124 62.9182 13 96 5.6
31.3124 62.9182 17 78 5.6
31.3124 62.9182 29 96 5.6
31.3124 62.9182 11 42 5.6
31.3124 62.9182 23 114 5.6
31.3124 62.9182 -23 42 5.6
31.3124 62.9182 15 60 5.6
31.3124 62.9182 15 90 5.6
19.5433 66.6385 52 72 5.6
19.5433 66.6385 69 54 5.6
19.5433 66.6385 55 72 5.6
19.5433 66.6385 48 72 5.6
19.5433 66.6385 47 42 5.6
19.5433 66.6385 63 90 5.6
19.5433 66.6385 60 54 5.6
19.5433 66.6385 60 72 5.6
19.5433 66.6385 73 144 5.6
26.3095 62.1112 66 84 5.6
26.3095 62.1112 72 78 5.6
26.3095 62.1112 78 48 5.6
26.3095 62.1112 15 96 5.6
26.3095 62.1112 13 42 5.6
26.3095 62.1112 3 30 5.6
26.3095 62.1112 68 66 5.6
26.3095 62.1112 35 48 5.6
26.3095 62.1112 9 90 5.6
26.3095 62.1112 21 60 5.6
26.3095 62.1112 67 72 5.6
26.3095 62.1112 77 66 5.6
26.3095 62.1112 16 90 5.6
26.3095 62.1112 3 54 5.6
26.3095 62.1112 43 60 5.6
26.3095 62.1112 70 54 5.6
26.3095 62.1112 30 54 5.6
26.3095 62.1112 45 66 5.6
26.3095 62.1112 50 54 5.6
26.3095 62.1112 31 60 5.6
26.3095 62.1112 25 78 5.6
26.3095 62.1112 21 84 5.6
26.3095 62.1112 54 66 5.6
26.3095 62.1112 70 66 5.6
26.3095 62.1112 7 54 5.6
26.3095 62.1112 64 66 5.6
26.3095 62.1112 68 78 5.6
26.3095 62.1112 24 54 5.6
26.3095 62.1112 64 42 5.6
26.3095 62.1112 27 60 5.6
26.3095 62.1112 20 66 5.6
26.3095 62.1112 67 54 5.6
26.3095 62.1112 32 66 5.6
26.3095 62.1112 83 54 5.6
26.3095 62.1112 56 48 5.6
26.3095 62.1112 55 54 5.6
26.3095 62.1112 65 66 5.6
26.3095 62.1112 71 66 5.6
26.3095 62.1112 26 60 5.6
26.3095 62.1112 50 48 5.6
26.3095 62.1112 27 54 5.6
26.3095 62.1112 48 54 5.6
26.3095 62.1112 55 78 5.6
26.3095 62.1112 10 102 5.6
26.3095 62.1112 40 48 5.6
26.3095 62.1112 75 96 5.6
26.3095 62.1112 66 30 5.6
26.3095 62.1112 23 72 5.6
26.3095 62.1112 30 60 5.6
26.3095 62.1112 29 48 5.6
26.3095 62.1112 77 78 5.6
26.3095 62.1112 45 54 5.6
26.3095 62.1112 78 84 5.6
26.3095 62.1112 36 48 5.6
26.3095 62.1112 30 60 5.6
26.3095 62.1112 34 72 5.6
26.3095 62.1112 24 60 5.6
26.3095 62.1112 67 60 5.6
26.3095 62.1112 81 72 5.6
26.3095 62.1112 2 72 5.6
26.3095 62.1112 -6 54 5.6
26.3095 62.1112 40 48 5.6
23.3567 65.8596 86 84 5.6
23.3567 65.8596 80 54 5.6
23.3567 65.8596 77 66 5.6
23.3567 65.8596 -79 48 5.6
23.3567 65.8596 72 72 5.6
24.8706 62.1664 83 84 5.6
24.8706 62.1664 21 42 5.6
24.8706 62.1664 87 42 5.6
24.8706 62.1664 10 78 5.6
24.8706 62.1664 78 66 5.6
24.8706 62.1664 21 36 5.6
24.8706 62.1664 69 66 5.6
24.8706 62.1664 72 90 5.6
24.8706 62.1664 60 66 5.6
24.8706 62.1664 47 36 5.6
24.8706 62.1664 30 48 5.6
24.8706 62.1664 74 54 5.6
24.8706 62.1664 61 66 5.6
24.8706 62.1664 69 66 5.6
24.8706 62.1664 18 42 5.6
24.8706 62.1664 45 18 5.6
24.8706 62.1664 2 102 5.6
24.8706 62.1664 10 84 5.6
24.8706 62.1664 59 78 5.6
24.8706 62.1664 71 66 5.6
24.8706 62.1664 5 84 5.6
24.8706 62.1664 29 36 5.6
24.8706 62.1664 69 78 5.6
24.8706 62.1664 -4 48 5.6
24.8706 62.1664 68 90 5.6
24.8706 62.1664 73 84 5.6
24.8706 62.1664 -86 54 5.6
24.8706 62.1664 29 42 5.6
24.8706 62.1664 77 60 5.6
24.8706 62.1664 7 90 5.6
24.8706 62.1664 40 30 5.6
24.8706 62.1664 19 84 5.6
24.8706 62.1664 -2 132 5.6
24.8706 62.1664 17 54 5.6
24.8706 62.1664 -90 72 5.6
24.8706 62.1664 60 78 5.6
24.8706 62.1664 25 36 5.6
24.8706 62.1664 68 84 5.6
24.8706 62.1664 35 42 5.6
24.8706 62.1664 47 54 5.6
24.8706 62.1664 77 36 5.6
24.8706 62.1664 76 72 5.6
24.8706 62.1664 -76 60 5.6
24.8706 62.1664 80 42 5.6
24.8706 62.1664 78 66 5.6
24.8706 62.1664 76 48 5.6
24.8706 62.1664 77 84 5.6
24.8706 62.1664 75 42 5.6
24.8706 62.1664 63 42 5.6
24.8706 62.1664 -3 48 5.6
24.8706 62.1664 21 84 5.6
24.8706 62.1664 57 72 5.6
20.8037 69.043 71 48 5.6
20.8037 69.043 53 48 5.6
20.8037 69.043 73 72 5.6
20.8037 69.043 21 90 5.6
20.8037 69.043 43 36 5.6
20.8037 69.043 44 84 5.6
20.8037 69.043 -88 48 5.6
20.8037 69.043 66 60 5.6
20.8037 69.043 45 72 5.6
20.8037 69.043 39 30 5.6
20.8037 69.043 59 84 5.6
20.8037 69.043 47 96 5.6
20.8037 69.043 53 42 5.6
20.8037 69.043 85 90 5.6
20.8037 69.043 10 90 5.6
20.8037 69.043 55 54 5.6
20.8037 69.043 64 54 5.6
20.8037 69.043 67 66 5.6
20.8037 69.043 48 60 5.6
20.8037 69.043 75 54 5.6
20.8037 69.043 64 54 5.6
20.8037 69.043 68 42 5.6
20.8037 69.043 -3 72 5.6
20.8037 69.043 -1 78 5.6
20.8037 69.043 -87 66 5.6
5.247000000000001 59.211999999999996 -78 42 5.6
9.5982 59.6491 11 72 5.6
9.5982 59.6491 9 72 5.6
9.5982 59.6491 21 72 5.6
9.5982 59.6491 34 84 5.6
9.5982 59.6491 23 90 5.6
9.5982 59.6491 23 60 5.6
9.5982 59.6491 45 120 5.6
9.5982 59.6491 14 66 5.6
9.5982 59.6491 42 60 5.6
9.5982 59.6491 16 108 5.6
9.5982 59.6491 14 78 5.6
9.5982 59.6491 16 66 5.6
9.5982 59.6491 12 66 5.6
9.5982 59.6491 41 66 5.6
9.5982 59.6491 14 78 5.6
9.5982 59.6491 6 60 5.6
9.5982 59.6491 49 102 5.6
9.5982 59.6491 14 72 5.6
9.5982 59.6491 44 126 5.6
9.5982 59.6491 16 72 5.6
9.5982 59.6491 11 96 5.6
9.5982 59.6491 27 60 5.6
9.5982 59.6491 27 60 5.6
9.5982 59.6491 21 60 5.6
20.1607 68.2229 26 60 5.6
20.1607 68.2229 34 30 5.6
20.1607 68.2229 66 72 5.6
20.1607 68.2229 71 54 5.6
20.1607 68.2229 65 48 5.6
20.1607 68.2229 60 72 5.6
20.1607 68.2229 24 54 5.6
20.1607 68.2229 41 66 5.6
20.1607 68.2229 61 60 5.6
20.1607 68.2229 29 48 5.6
29.8907 66.0255 -1 54 5.6
29.8907 66.0255 -4 84 5.6
29.8907 66.0255 2 78 5.6
29.8907 66.0255 -5 48 5.6
29.8907 66.0255 15 54 5.6
29.8907 66.0255 11 72 5.6
29.8907 66.0255 8 66 5.6
29.8907 66.0255 25 42 5.6
29.8907 66.0255 17 78 5.6
29.8907 66.0255 37 42 5.6
29.8907 66.0255 41 42 5.6
29.8907 66.0255 19 84 5.6
29.8907 66.0255 24 48 5.6
29.8907 66.0255 23 66 5.6
29.8907 66.0255 39 42 5.6
29.8907 66.0255 -44 48 5.6
29.8907 66.0255 -2 54 5.6
29.8907 66.0255 13 90 5.6
29.8907 66.0255 1 78 5.6
20.3368 67.9542 84 102 5.6
20.3368 67.9542 77 66 5.6
20.3368 67.9542 73 48 5.6
20.3368 67.9542 53 78 5.6
20.3368 67.9542 53 72 5.6
20.3368 67.9542 57 72 5.6
20.3368 67.9542 65 78 5.6
21.988000000000003 68.0493 65 60 5.6
21.988000000000003 68.0493 76 42 5.6
21.988000000000003 68.0493 77 48 5.6
21.988000000000003 68.0493 73 48 5.6
21.988000000000003 68.0493 63 48 5.6
21.988000000000003 68.0493 72 60 5.6
21.988000000000003 68.0493 79 48 5.6
21.988000000000003 68.0493 77 48 5.6
21.988000000000003 68.0493 71 60 5.6
21.988000000000003 68.0493 84 72 5.6
19.848 65.2856 10 48 5.6
19.848 65.2856 56 72 5.6
19.848 65.2856 59 72 5.6
19.848 65.2856 52 84 5.6
19.848 65.2856 79 72 5.6
19.848 65.2856 54 78 5.6
19.848 65.2856 87 42 5.6
19.848 65.2856 36 60 5.6
15.5047 58.2232 85 42 5.6
15.5047 58.2232 -88 42 5.6
15.5047 58.2232 -86 66 5.6
15.5047 58.2232 88 78 5.6
15.5047 58.2232 70 24 5.6
15.5047 58.2232 23 48 5.6
13.542 68.131 7 72 5.6
13.446 55.632 -36 54 5.6
13.446 55.632 -70 54 5.6
13.446 55.632 -64 54 5.6
13.446 55.632 -53 96 5.6
34.6514 67.8979 7 72 5.6
34.6514 67.8979 7 84 5.6
34.6514 67.8979 5 72 5.6
34.6514 67.8979 7 72 5.6
34.6514 67.8979 -10 48 5.6
34.6514 67.8979 -13 54 5.6
34.6514 67.8979 11 60 5.6
34.6514 67.8979 12 60 5.6
34.6514 67.8979 16 48 5.6
34.6514 67.8979 24 48 5.6
34.6514 67.8979 12 54 5.6
34.6514 67.8979 -11 36 5.6
34.6514 67.8979 -4 78 5.6
34.6514 67.8979 8 54 5.6
34.6514 67.8979 4 102 5.6
34.6514 67.8979 6 96 5.6
34.6514 67.8979 4 84 5.6
34.6514 67.8979 8 66 5.6
34.6514 67.8979 12 60 5.6
34.6514 67.8979 -9 42 5.6
34.6514 67.8979 -5 78 5.6
34.6514 67.8979 10 60 5.6
34.6514 67.8979 2 60 5.6
34.6514 67.8979 -17 36 5.6
34.6514 67.8979 5 42 5.6
34.6514 67.8979 -20 96 5.6
34.6514 67.8979 18 54 5.6
34.6514 67.8979 10 66 5.6
34.6514 67.8979 14 60 5.6
34.6514 67.8979 -8 78 5.6
34.6514 67.8979 -18 54 5.6
34.6514 67.8979 24 54 5.6
34.6514 67.8979 6 66 5.6
34.6514 67.8979 -4 54 5.6
34.6514 67.8979 13 54 5.6
34.6514 67.8979 7 84 5.6
34.6514 67.8979 1 60 5.6
