# Geological/tectonic units of Scandinavia taken from Fig. 1 of
# >> Högdahl et al., 2004, Geological Survey of Finland, Special Paper 37 <<
# >> The Transscandinavian Igneous Belt (TIB) in Sweden: a review of its character and evolution <<
# digitised with Didger, 2016, Franz Lutz & Michael Grund, KIT Karlsruhe
21.49207130242922	61.3271938462143	Rapaviki	1		
21.50924610718793	61.37594556851105	Rapaviki	1		
21.52074326208423	61.4278969939332	Rapaviki	1		
21.53739430996572	61.47375957938016	Rapaviki	1		
21.55748235342858	61.50401905671886	Rapaviki	1		
21.63617542418334	61.53871311592748	Rapaviki	1		
21.66636851630712	61.55450855753588	Rapaviki	1		
21.69315342538598	61.58112692660625	Rapaviki	1		
21.7504771269492	61.61151685113887	Rapaviki	1		
21.84339263875435	61.64138469586136	Rapaviki	1		
21.91202345971951	61.64315010939741	Rapaviki	1		
22.01747471863451	61.63760733370945	Rapaviki	1		
22.10541896993552	61.60893568534447	Rapaviki	1		
22.21950586121819	61.5547872347367	Rapaviki	1		
22.3050126739006	61.49411714470747	Rapaviki	1		
22.3763184633289	61.43684089955779	Rapaviki	1		
22.41227735609521	61.39217293876825	Rapaviki	1		
22.40334250816589	61.34468984354918	Rapaviki	1		
22.3629736254804	61.31229562164049	Rapaviki	1		
22.27446918282844	61.28655939731708	Rapaviki	1		
22.17612349231998	61.26797079292537	Rapaviki	1		
22.07210400866953	61.24961722902502	Rapaviki	1		
21.98605738833276	61.24488924225462	Rapaviki	1		
21.90186568407511	61.24800221433581	Rapaviki	1		
21.78600310935838	61.24071330048045	Rapaviki	1		
21.58411574100048	61.24967298280663	Rapaviki	1		
21.52512154401402	61.27303985756694	Rapaviki	1		
21.50606623475431	61.30316128615903	Rapaviki	1		
21.49207130242922	61.3271938462143	Rapaviki	1		
>
25.93882102915752	60.48672308311173	Rapaviki	2		
25.92658869068559	60.57385454336325	Rapaviki	2		
25.82585887263991	60.60764361094428	Rapaviki	2		
25.70154304377948	60.6527937990961	Rapaviki	2		
25.60230175919937	60.7021040854297	Rapaviki	2		
25.56748966796784	60.7302787633926	Rapaviki	2		
25.57221638633027	60.78375437315799	Rapaviki	2		
25.61855972727861	60.80850717009692	Rapaviki	2		
25.70724719261582	60.83611704881523	Rapaviki	2		
25.81553930574612	60.86997843303989	Rapaviki	2		
25.948563545287	60.91437649423462	Rapaviki	2		
26.00767630553598	60.93477599931316	Rapaviki	2		
26.0607254663505	60.95725493699675	Rapaviki	2		
26.13568842108225	60.99212280380799	Rapaviki	2		
26.17772297835392	61.01232929808944	Rapaviki	2		
26.21651500116771	61.04231835975035	Rapaviki	2		
26.2538056444941	61.08670624400449	Rapaviki	2		
26.26198100803237	61.12724798280954	Rapaviki	2		
26.26294097016337	61.17634142617904	Rapaviki	2		
26.28738347882469	61.20438406656444	Rapaviki	2		
26.42283325173743	61.23076288669989	Rapaviki	2		
26.58574897663096	61.23713687978147	Rapaviki	2		
26.70245358360934	61.24108413311997	Rapaviki	2		
26.83024647160812	61.23758221910017	Rapaviki	2		
26.96412046816223	61.23181146002638	Rapaviki	2		
27.11257175056037	61.21025734896838	Rapaviki	2		
27.41174600077284	61.18229580478688	Rapaviki	2		
27.58625980724155	61.16565628003892	Rapaviki	2		
27.73092934199532	61.16122315872971	Rapaviki	2		
27.83478641848192	61.15108702650151	Rapaviki	2		
27.94650862636385	61.15122704954599	Rapaviki	2		
28.04152707786677	61.14497919840948	Rapaviki	2		
28.15521543155258	61.14155909883814	Rapaviki	2		
28.28824375070469	61.13448530017681	Rapaviki	2		
28.44659582114283	61.12944806413871	Rapaviki	2		
28.54807292049949	61.12215539453604	Rapaviki	2		
28.6401803718452	61.11735456323595	Rapaviki	2		
28.77000430101459	61.09576252410822	Rapaviki	2		
28.83889604829827	61.07093688485201	Rapaviki	2		
28.91780951536597	61.02267507155744	Rapaviki	2		
28.95983411259136	60.9703367250318	Rapaviki	2		
28.9893952553074	60.92888811243861	Rapaviki	2		
28.99295005903432	60.88385152545538	Rapaviki	2		
28.96159605680516	60.84576644018748	Rapaviki	2		
28.90687706017782	60.82453402847551	Rapaviki	2		
28.84356418503065	60.79941889095954	Rapaviki	2		
28.78570895170071	60.77848228751226	Rapaviki	2		
28.74030366082522	60.74664524244994	Rapaviki	2		
28.71145113751565	60.71304931383466	Rapaviki	2		
28.67869994922829	60.67827143634985	Rapaviki	2		
28.64516232954714	60.62604904440241	Rapaviki	2		
28.6333471353544	60.56835407422469	Rapaviki	2		
28.63061190703997	60.43386531119791	Rapaviki	2		
28.46250580445657	60.43973595733955	Rapaviki	2		
28.33667282428543	60.44102235902706	Rapaviki	2		
28.15878274289073	60.43866663181934	Rapaviki	2		
27.90700160856462	60.4405325898409	Rapaviki	2		
27.56294531440532	60.44796815605415	Rapaviki	2		
27.34287490129858	60.43388313384895	Rapaviki	2		
26.97938665684913	60.40635749384998	Rapaviki	2		
26.63676536668391	60.38184352555869	Rapaviki	2		
26.45074550175775	60.35441844069225	Rapaviki	2		
26.28025390277559	60.33419125511215	Rapaviki	2		
26.11502065505619	60.31036629934971	Rapaviki	2		
25.98116480053751	60.33940937379469	Rapaviki	2		
25.93882102915752	60.48672308311173	Rapaviki	2		
>
31.58054247224918	61.54602666188273	Rapaviki	3		
31.53588910699728	61.59318140489216	Rapaviki	3		
31.47621334737806	61.62796719422828	Rapaviki	3		
31.40031112872896	61.65763262441979	Rapaviki	3		
31.34839120604614	61.67359132743769	Rapaviki	3		
31.29208037254822	61.68651324136326	Rapaviki	3		
